run_id,block,model_id,benchmark,unit_id,topology,intervention,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,target_id,target_name,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,status,raw_complete
AU003312,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.8,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003313,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003314,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003315,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003316,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003317,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003318,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003319,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003320,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.8,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003321,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003322,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003323,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003324,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.6,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003325,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.8,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003326,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,1.0,0.8,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003327,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.6,1.0,0.8,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003328,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.4,0.8,1.0,0.6,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003329,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,1.0,0.8,1.0,1.0,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003330,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,1.0,1.0,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003331,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003332,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,0.8,0.8,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003333,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.4,0.6,1.0,0.4,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003334,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,1.0,1.0,1.0,1.0,0.8,0.8,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003335,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.6,1.0,1.0,0.6,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003336,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,1.0,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003337,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.6,1.0,0.6,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003338,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.2,1.0,0.4,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003339,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.4,0.4,1.0,1.0,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003340,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,1.0,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003341,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.4,1.0,1.0,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003342,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.2,0.8,0.6,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003343,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.6,1.0,0.4,0.6,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003344,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.2,1.0,1.0,0.6,0.8,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003345,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,0.4,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003346,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003347,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003348,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003349,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003350,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003351,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003352,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.2,1.0,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003353,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.2,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003354,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.0,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003355,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003356,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.6,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003357,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003358,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.2,0.4,0.8,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003359,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.2,1.0,0.6,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003360,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003361,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.2,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003362,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003363,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,0.8,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003364,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.2,1.0,0.4,0.8,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003365,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003366,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003367,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.2,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003368,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.2,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003369,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003370,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.4,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003371,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.2,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003372,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.4,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003373,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003374,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003375,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,target_context_memory,none,0.0,0.6,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003376,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003377,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.2,1.0,0.8,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003378,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.2,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003379,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003380,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.4,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003381,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.2,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003382,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.4,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003383,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003384,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003385,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,hierarchical,full_inference,none,0.0,0.6,1.0,1.0,1.0,1.0,15,forget05,forget05,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003386,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003387,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003388,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003389,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003390,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003391,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003392,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003393,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003394,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003395,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003396,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003397,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003398,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003399,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003400,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003401,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003402,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003403,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003404,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003405,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003406,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003407,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003408,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003409,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003410,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003411,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003412,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003413,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003414,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003415,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003416,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003417,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003418,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003419,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003420,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003421,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003422,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003423,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003424,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003425,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003426,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,0.8,1.0,0.8,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003427,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003428,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,0.8,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003429,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
AU003430,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,0.8,0.8,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,46,pending,True
AU003431,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,0.8,1.0,1.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,42,pending,True
AU003432,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,43,pending,True
AU003433,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,0.8,0.8,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,44,pending,True
AU003434,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,1.0,0.8,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,45,pending,True
AU003435,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,target_context_memory,none,1.0,1.0,0.8,1.0,1.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.7,46,pending,True
AU003436,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,full_inference,none,0.0,1.0,0.8,0.6,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,42,pending,True
AU003437,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,43,pending,True
AU003438,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,full_inference,none,0.0,1.0,1.0,0.8,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,44,pending,True
AU003439,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,debate,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.3,45,pending,True
